email_text,category
"Subject: Performance Improvement Plan
Dear [Employee],
A performance improvement plan has been created to address areas of concern. Please review and sign the attached document.
Best, [HR Representative]",HR
"Subject: Employee Feedback and Suggestions
Dear Staff,
We value your feedback and suggestions. Please submit any ideas or concerns to [HR Email].
Best, [HR Representative]",HR
"Subject: Annual Compliance Training
Dear All,
Annual compliance training will be conducted on [Date] at [Time]. Attendance is mandatory.
Best, [HR Representative]",HR
"Subject: Benefits Summary
Dear Employees,
A summary of our benefits package is now available on the company intranet. Please review and contact HR with any questions.
Best, [HR Representative]",HR
"Subject: Workplace Safety Reminder
Dear Staff,
Please be reminded of our workplace safety policies and procedures. A review of the policies can be found on the company intranet.
Best, [HR Representative]",HR
"Subject: New Employee Onboarding Process
Dear Hiring Managers,
Please ensure all new hires complete the online orientation and benefits enrollment within the first week of employment.
Best, HR Department",HR
"Subject: Mandatory Training Session
Dear All,
A harassment training session will be held on Friday at 2 PM in Conference Room A. Attendance is mandatory.
Best, HR",HR
"Subject: Performance Review Schedule
Dear Team,
Please find the performance review schedule attached. Reviews will be conducted from March 1-15.
Best, HR",HR
"Subject: Benefits Open Enrollment
Dear Employees,
Benefits open enrollment will begin on April 1. Please review the attached materials for more information.
Best, HR",HR
"Subject: Time-Off Request Procedure
Dear Staff,
Please submit all time-off requests through the online portal at least two weeks in advance.
Best, HR",HR
"Subject: New Policy Implementation
Dear All,
A new social media policy will be implemented on May 1. Please review the attached document for details.
Best, HR",HR
"Subject: Employee Recognition Program
Dear Team,
We are excited to announce the launch of our new employee recognition program. Details can be found on the company intranet.
Best, HR",HR
"Subject: Exit Interview Schedule
Dear [Name],
Your exit interview has been scheduled for [Date] at [Time].
Best, HR",HR
"Subject: Job Posting: [Job Title]
Dear Hiring Managers,
Please find the job posting for [Job Title] attached. Applications will be accepted until [Date].
Best, HR",HR
"Subject: Compliance Reminder
Dear All,
Please be reminded that all company policies and procedures must be followed at all times.
Best, HR",HR
"Subject: Employee Handbook Update
Dear Employees,
An updated version of the employee handbook is now available on the company intranet.
Best, HR",HR
"Subject: Training and Development Opportunities
Dear Team,
Please find a list of upcoming training and development opportunities attached.
Best, HR",HR
"Subject: Performance Improvement Plan
Dear [Name],
Please find your performance improvement plan attached. Please review and sign by [Date].
Best, HR",HR
"Subject: Salary Review Process
Dear Employees,
Please find information regarding the salary review process attached.
Best, HR",HR
"Subject: New Hire Checklist
Dear Hiring Managers,
Please ensure all new hires complete the attached checklist within the first week of employment.
Best, HR",HR
"Subject: Employee Engagement Survey
Dear Employees,
We invite you to participate in our employee engagement survey. The link can be found on the company intranet.
Best, HR",HR
"Subject: Workplace Safety Reminder
Dear All,
Please be reminded to report any workplace incidents or hazards to the HR department immediately.
Best, HR",HR
"Subject: Job Title Change Request
Dear [Name],
Please find the job title change request form attached. Please complete and return by [Date].
Best, HR",HR
"Subject: Family Leave Policy
Dear Employees,
Please find information regarding our family leave policy attached.
Best, HR",HR
"Subject: Employee Referral Program
Dear Team,
We are excited to announce the launch of our new employee referral program. Details can be found on the company intranet.
Best, HR",HR
"Subject: New Employee Onboarding Process
Dear Hiring Managers,
Please ensure that all new employees complete the onboarding process within their first week of employment. This includes reviewing company policies, benefits, and completing any necessary paperwork.
Best, [HR Representative]",HR
"Subject: Upcoming Training Sessions
Dear Team,
We have scheduled training sessions on workplace harassment and diversity for next week. All employees are required to attend one session. Please RSVP to this email to reserve your spot.
Best, [HR Representative]",HR
"Subject: Benefits Enrollment
Dear Employees,
Benefits enrollment is now open. Please review the attached documents and submit your enrollment forms by the end of the week.
Best, [HR Representative]",HR
"Subject: Performance Review Schedule
Dear Managers,
Please submit your performance review schedules to HR by the end of the month. This will ensure that all reviews are completed on time.
Best, [HR Representative]",HR
"Subject: Time-Off Request
Dear [Employee],
Your request for time off on [Date] has been approved. Please ensure that all work is completed before your departure.
Best, [HR Representative]",HR
"Subject: New Policy Implementation
Dear Employees,
We are implementing a new policy on social media usage in the workplace. Please review the attached document and acknowledge receipt by signing and returning the attached form.
Best, [HR Representative]",HR
"Subject: Job Posting: [Job Title]
Dear Hiring Managers,
We have posted a new job opening for [Job Title]. Please refer any qualified candidates to the HR department.
Best, [HR Representative]",HR
"Subject: Employee Recognition Program
Dear Employees,
We are launching an employee recognition program to reward outstanding performance. Please submit nominations to HR by the end of the month.
Best, [HR Representative]",HR
"Subject: Office Closure
Dear Employees,
The office will be closed on [Date] for a company-wide meeting. Please make necessary arrangements to ensure work is completed before the closure.
Best, [HR Representative]",HR
"Subject: Compliance Training
Dear Employees,
We are required to complete compliance training by the end of the quarter. Please review the attached materials and complete the online training module.
Best, [HR Representative]",HR
"Subject: New Hire: [Employee Name]
Dear Team,
Please welcome [Employee Name] to our team. [Employee Name] will be working as [Job Title] and can be reached at [Email Address].
Best, [HR Representative]",HR
